 capri_step pdb run acc_top1 acc_top5 acc_top10 acc_top20 acc_top48 med_top1 med_top5 med_top10 med_top20 med_top48 high_top1 high_top5 high_top10 high_top20 high_top48
3685 4 7kyo run-af2ens-Para-Epi-mpi-196-48 0 2 4 7 18 0 0 2 2 5 0 0 0 0 0
3686 4 7kyo run-ens-CDR-EpiVag-AA-mpi-196-48 0 3 7 9 10 0 0 0 0 0 0 0 0 0 0
3687 4 7kyo run-af2ens-CDR-EpiVag-mpi-196-48 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
3688 4 7kyo run-ens-Para-Epi-mpi-196-48 1 3 6 11 16 1 2 3 5 5 0 0 0 0 0
3689 4 7o52 run-ens-CDR-EpiVag-mpi-196-48 1 1 2 2 2 1 1 2 2 2 0 0 1 1 1
3690 4 7o52 run-af2ens-CDR-EpiVag-AA-mpi-196-48 1 4 4 5 6 0 2 2 2 2 0 0 0 0 0
3691 4 7o52 run-af2ens-Para-Epi-mpi-196-48 1 5 10 20 37 1 5 8 16 26 1 3 5 8 9
3692 4 7o52 run-ens-CDR-EpiVag-AA-mpi-196-48 1 2 2 5 9 0 0 0 1 1 0 0 0 0 0
3693 4 7o52 run-af2ens-CDR-EpiVag-mpi-196-48 1 1 1 1 2 1 1 1 1 1 0 0 0 0 0
3694 4 7o52 run-ens-Para-Epi-mpi-196-48 1 5 10 20 38 1 4 9 16 28 1 1 3 7 13
3695 4 7mzj run-ens-CDR-EpiVag-mpi-196-48 1 4 6 6 10 1 4 6 6 7 0 0 0 0 0
3696 4 7mzj run-af2ens-CDR-EpiVag-AA-mpi-196-48 1 4 7 13 21 1 4 6 8 8 0 0 0 0 0
3697 4 7mzj run-af2ens-Para-Epi-mpi-196-48 1 5 10 20 39 1 4 8 11 16 0 0 0 0 0
3698 4 7mzj run-ens-CDR-EpiVag-AA-mpi-196-48 1 4 6 9 25 1 4 6 9 18 0 0 0 0 0
3699 4 7mzj run-af2ens-CDR-EpiVag-mpi-196-48 0 1 2 3 4 0 0 0 0 0 0 0 0 0 0
3700 4 7mzj run-ens-Para-Epi-mpi-196-48 1 5 10 20 48 1 5 10 17 43 0 0 0 0 0
3701 4 7lf7 run-ens-CDR-EpiVag-mpi-196-48 0 0 1 1 9 0 0 1 1 1 0 0 0 0 0
3702 4 7lf7 run-af2ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
3703 4 7lf7 run-af2ens-Para-Epi-mpi-196-48 0 2 4 8 26 0 0 0 0 3 0 0 0 0 0
3704 4 7lf7 run-ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 1 6 0 0 0 0 0 0 0 0 0 0
3705 4 7lf7 run-af2ens-CDR-EpiVag-mpi-196-48 0 0 0 2 5 0 0 0 0 0 0 0 0 0 0
3706 4 7lf7 run-ens-Para-Epi-mpi-196-48 0 1 3 7 22 0 1 2 2 5 0 0 0 0 0
3707 4 7shu run-ens-CDR-EpiVag-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3708 4 7shu run-af2ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3709 4 7shu run-af2ens-Para-Epi-mpi-196-48 1 4 6 11 19 0 0 0 0 0 0 0 0 0 0
3710 4 7shu run-ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3711 4 7shu run-af2ens-CDR-EpiVag-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3712 4 7shu run-ens-Para-Epi-mpi-196-48 1 5 10 15 23 0 0 1 1 1 0 0 0 0 0
3713 4 7e3o run-ens-CDR-EpiVag-mpi-196-48 1 4 6 13 15 0 0 0 0 0 0 0 0 0 0
3714 4 7e3o run-af2ens-CDR-EpiVag-AA-mpi-196-48 0 0 1 5 7 0 0 0 0 0 0 0 0 0 0
3715 4 7e3o run-af2ens-Para-Epi-mpi-196-48 1 3 6 13 18 0 0 0 0 0 0 0 0 0 0
3716 4 7e3o run-ens-CDR-EpiVag-AA-mpi-196-48 1 3 3 6 20 0 0 0 0 0 0 0 0 0 0
3717 4 7e3o run-af2ens-CDR-EpiVag-mpi-196-48 1 1 3 4 6 0 0 0 0 0 0 0 0 0 0
3718 4 7e3o run-ens-Para-Epi-mpi-196-48 0 3 8 18 37 0 0 0 0 0 0 0 0 0 0
3719 4 7ps6 run-ens-CDR-EpiVag-mpi-196-48 0 0 1 2 4 0 0 1 1 3 0 0 0 0 0
3720 4 7ps6 run-af2ens-CDR-EpiVag-AA-mpi-196-48 0 1 1 1 3 0 0 0 0 1 0 0 0 0 0
3721 4 7ps6 run-af2ens-Para-Epi-mpi-196-48 0 0 0 2 9 0 0 0 0 0 0 0 0 0 0
3722 4 7ps6 run-ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 1 4 0 0 0 0 2 0 0 0 0 0
3723 4 7ps6 run-af2ens-CDR-EpiVag-mpi-196-48 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0
3724 4 7ps6 run-ens-Para-Epi-mpi-196-48 0 0 1 4 23 0 0 1 2 10 0 0 0 0 0
3725 4 7kql run-ens-CDR-EpiVag-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3726 4 7kql run-af2ens-CDR-EpiVag-AA-mpi-196-48 0 0 2 3 5 0 0 0 0 0 0 0 0 0 0
3727 4 7kql run-af2ens-Para-Epi-mpi-196-48 1 3 5 11 23 0 0 0 1 1 0 0 0 0 0
3728 4 7kql run-ens-CDR-EpiVag-AA-mpi-196-48 0 1 3 3 4 0 1 1 1 2 0 0 0 0 0
3729 4 7kql run-af2ens-CDR-EpiVag-mpi-196-48 0 0 1 2 3 0 0 0 0 0 0 0 0 0 0
3730 4 7kql run-ens-Para-Epi-mpi-196-48 1 5 10 20 33 1 4 7 11 18 0 0 0 0 0
3731 4 7bnv run-ens-CDR-EpiVag-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3732 4 7bnv run-af2ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3733 4 7bnv run-af2ens-Para-Epi-mpi-196-48 0 1 3 6 18 0 0 0 0 0 0 0 0 0 0
3734 4 7bnv run-ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3735 4 7bnv run-af2ens-CDR-EpiVag-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3736 4 7bnv run-ens-Para-Epi-mpi-196-48 0 0 3 7 22 0 0 0 0 1 0 0 0 0 0
3737 4 7ps1 run-ens-CDR-EpiVag-mpi-196-48 1 2 4 7 7 1 1 3 4 4 0 0 0 0 0
3738 4 7ps1 run-af2ens-CDR-EpiVag-AA-mpi-196-48 0 3 5 12 21 0 2 4 9 12 0 0 0 0 0
3739 4 7ps1 run-af2ens-Para-Epi-mpi-196-48 1 5 10 20 47 1 5 10 20 44 1 3 5 9 14
3740 4 7ps1 run-ens-CDR-EpiVag-AA-mpi-196-48 0 3 5 10 18 0 2 4 7 8 0 0 1 3 3
3741 4 7ps1 run-af2ens-CDR-EpiVag-mpi-196-48 0 2 3 7 9 0 2 3 4 4 0 0 0 0 0
3742 4 7ps1 run-ens-Para-Epi-mpi-196-48 1 5 10 19 46 0 4 9 18 39 0 4 8 16 23
3743 4 7mrz run-ens-CDR-EpiVag-mpi-196-48 1 1 2 2 4 0 0 0 0 0 0 0 0 0 0
3744 4 7mrz run-af2ens-CDR-EpiVag-AA-mpi-196-48 0 0 1 2 2 0 0 1 1 1 0 0 0 0 0
3745 4 7mrz run-af2ens-Para-Epi-mpi-196-48 1 5 10 14 21 0 0 1 1 1 0 0 0 0 0
3746 4 7mrz run-ens-CDR-EpiVag-AA-mpi-196-48 0 0 1 3 3 0 0 0 0 0 0 0 0 0 0
3747 4 7mrz run-af2ens-CDR-EpiVag-mpi-196-48 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
3748 4 7mrz run-ens-Para-Epi-mpi-196-48 1 5 10 19 35 0 2 3 4 8 0 0 0 0 0
3749 4 7dk2 run-ens-CDR-EpiVag-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3750 4 7dk2 run-af2ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3751 4 7dk2 run-af2ens-Para-Epi-mpi-196-48 1 1 2 3 6 0 0 0 1 1 0 0 0 0 0
3752 4 7dk2 run-ens-CDR-EpiVag-AA-mpi-196-48 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
3753 4 7dk2 run-af2ens-CDR-EpiVag-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3754 4 7dk2 run-ens-Para-Epi-mpi-196-48 0 0 1 4 9 0 0 1 2 5 0 0 0 0 0
3755 4 7seg run-ens-CDR-EpiVag-mpi-196-48 1 3 3 5 5 1 3 3 3 3 0 0 0 0 0
3756 4 7seg run-af2ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 2 7 0 0 0 0 0 0 0 0 0 0
3757 4 7seg run-af2ens-Para-Epi-mpi-196-48 1 2 5 9 22 1 1 4 7 18 0 0 0 0 0
3758 4 7seg run-ens-CDR-EpiVag-AA-mpi-196-48 0 0 2 2 5 0 0 1 1 1 0 0 0 0 0
3759 4 7seg run-af2ens-CDR-EpiVag-mpi-196-48 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
3760 4 7seg run-ens-Para-Epi-mpi-196-48 1 5 10 20 43 1 5 10 20 43 0 0 2 3 10
3761 4 7so9 run-ens-CDR-EpiVag-mpi-196-48 0 1 1 1 4 0 1 1 1 1 0 0 0 0 0
3762 4 7so9 run-af2ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
3763 4 7so9 run-af2ens-Para-Epi-mpi-196-48 1 2 4 6 10 0 0 0 0 0 0 0 0 0 0
3764 4 7so9 run-ens-CDR-EpiVag-AA-mpi-196-48 1 2 5 5 10 0 0 2 2 2 0 0 1 1 1
3765 4 7so9 run-af2ens-CDR-EpiVag-mpi-196-48 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
3766 4 7so9 run-ens-Para-Epi-mpi-196-48 1 5 10 20 41 1 5 9 18 25 1 5 7 14 14
3767 4 7k7h run-ens-CDR-EpiVag-mpi-196-48 1 5 10 20 31 0 1 1 1 2 0 0 0 0 0
3768 4 7k7h run-af2ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3769 4 7k7h run-af2ens-Para-Epi-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3770 4 7k7h run-ens-CDR-EpiVag-AA-mpi-196-48 1 5 10 20 41 0 0 0 0 0 0 0 0 0 0
3771 4 7k7h run-af2ens-CDR-EpiVag-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3772 4 7k7h run-ens-Para-Epi-mpi-196-48 1 5 10 20 34 1 4 8 15 20 0 0 0 0 0
3773 4 7ps0 run-ens-CDR-EpiVag-mpi-196-48 0 2 4 4 4 0 0 0 0 0 0 0 0 0 0
3774 4 7ps0 run-af2ens-CDR-EpiVag-AA-mpi-196-48 1 1 1 1 3 0 0 0 0 0 0 0 0 0 0
3775 4 7ps0 run-af2ens-Para-Epi-mpi-196-48 1 1 1 2 5 0 0 0 0 0 0 0 0 0 0
3776 4 7ps0 run-ens-CDR-EpiVag-AA-mpi-196-48 1 1 1 2 4 0 0 0 0 0 0 0 0 0 0
3777 4 7ps0 run-af2ens-CDR-EpiVag-mpi-196-48 0 0 2 5 7 0 0 0 0 0 0 0 0 0 0
3778 4 7ps0 run-ens-Para-Epi-mpi-196-48 0 0 3 6 10 0 0 0 0 0 0 0 0 0 0
3779 4 7n3c run-ens-CDR-EpiVag-mpi-196-48 0 0 1 8 16 0 0 0 0 0 0 0 0 0 0
3780 4 7n3c run-af2ens-CDR-EpiVag-AA-mpi-196-48 0 0 1 2 5 0 0 0 0 1 0 0 0 0 0
3781 4 7n3c run-af2ens-Para-Epi-mpi-196-48 0 4 9 16 21 0 3 8 15 16 0 3 8 12 13
3782 4 7n3c run-ens-CDR-EpiVag-AA-mpi-196-48 0 1 1 8 15 0 0 0 0 0 0 0 0 0 0
3783 4 7n3c run-af2ens-CDR-EpiVag-mpi-196-48 0 0 0 1 5 0 0 0 0 1 0 0 0 0 0
3784 4 7n3c run-ens-Para-Epi-mpi-196-48 0 3 8 17 29 0 3 8 16 26 0 2 3 3 5
3785 4 7s4s run-ens-CDR-EpiVag-mpi-196-48 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0
3786 4 7s4s run-af2ens-CDR-EpiVag-AA-mpi-196-48 1 5 7 7 14 1 4 6 6 6 0 0 0 0 0
3787 4 7s4s run-af2ens-Para-Epi-mpi-196-48 1 5 10 20 40 1 5 10 19 25 0 0 0 0 0
3788 4 7s4s run-ens-CDR-EpiVag-AA-mpi-196-48 1 4 6 7 10 1 4 5 6 6 0 0 0 0 0
3789 4 7s4s run-af2ens-CDR-EpiVag-mpi-196-48 1 2 2 2 2 1 1 1 1 1 0 0 0 0 0
3790 4 7s4s run-ens-Para-Epi-mpi-196-48 1 5 10 20 41 1 5 10 20 34 0 1 1 1 1
3791 4 7kez run-ens-CDR-EpiVag-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3792 4 7kez run-af2ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3793 4 7kez run-af2ens-Para-Epi-mpi-196-48 0 0 2 3 14 0 0 0 0 0 0 0 0 0 0
3794 4 7kez run-ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0
3795 4 7kez run-af2ens-CDR-EpiVag-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3796 4 7kez run-ens-Para-Epi-mpi-196-48 0 0 1 3 12 0 0 0 0 0 0 0 0 0 0
3797 4 7n3d run-ens-CDR-EpiVag-mpi-196-48 0 3 6 10 14 0 2 3 4 4 0 1 1 1 1
3798 4 7n3d run-af2ens-CDR-EpiVag-AA-mpi-196-48 1 2 5 9 16 1 2 5 9 11 0 0 0 0 0
3799 4 7n3d run-af2ens-Para-Epi-mpi-196-48 1 5 10 19 36 1 5 8 16 22 0 1 2 7 7
3800 4 7n3d run-ens-CDR-EpiVag-AA-mpi-196-48 0 1 2 4 7 0 1 2 3 5 0 0 0 0 0
3801 4 7n3d run-af2ens-CDR-EpiVag-mpi-196-48 1 3 6 6 14 0 2 4 4 4 0 1 1 1 1
3802 4 7n3d run-ens-Para-Epi-mpi-196-48 1 5 10 20 46 1 5 10 18 39 1 4 8 13 22
3803 4 7stz run-ens-CDR-EpiVag-mpi-196-48 0 3 6 13 18 0 2 4 10 13 0 0 0 0 0
3804 4 7stz run-af2ens-CDR-EpiVag-AA-mpi-196-48 0 1 4 11 30 0 1 4 11 22 0 0 0 0 0
3805 4 7stz run-af2ens-Para-Epi-mpi-196-48 1 5 10 20 47 1 5 10 19 45 0 0 0 0 0
3806 4 7stz run-ens-CDR-EpiVag-AA-mpi-196-48 0 4 9 19 44 0 3 7 14 36 0 0 0 0 0
3807 4 7stz run-af2ens-CDR-EpiVag-mpi-196-48 0 1 3 7 17 0 0 1 5 13 0 0 0 0 0
3808 4 7stz run-ens-Para-Epi-mpi-196-48 0 4 9 19 47 0 4 9 18 43 0 0 1 1 4
3809 4 7kf0 run-ens-CDR-EpiVag-mpi-196-48 0 0 1 1 4 0 0 0 0 1 0 0 0 0 0
3810 4 7kf0 run-af2ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 1 4 0 0 0 0 1 0 0 0 0 0
3811 4 7kf0 run-af2ens-Para-Epi-mpi-196-48 1 4 7 15 35 0 0 0 0 1 0 0 0 0 0
3812 4 7kf0 run-ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 1 4 0 0 0 0 1 0 0 0 0 0
3813 4 7kf0 run-af2ens-CDR-EpiVag-mpi-196-48 0 0 1 1 5 0 0 0 0 0 0 0 0 0 0
3814 4 7kf0 run-ens-Para-Epi-mpi-196-48 1 2 6 15 42 0 0 0 1 2 0 0 0 0 0
3815 4 7kf1 run-ens-CDR-EpiVag-mpi-196-48 0 1 3 7 11 0 0 0 0 0 0 0 0 0 0
3816 4 7kf1 run-af2ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 2 5 0 0 0 0 0 0 0 0 0 0
3817 4 7kf1 run-af2ens-Para-Epi-mpi-196-48 0 2 3 7 21 0 0 0 0 1 0 0 0 0 0
3818 4 7kf1 run-ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 0 6 0 0 0 0 1 0 0 0 0 0
3819 4 7kf1 run-af2ens-CDR-EpiVag-mpi-196-48 0 0 0 2 6 0 0 0 0 0 0 0 0 0 0
3820 4 7kf1 run-ens-Para-Epi-mpi-196-48 0 2 6 13 26 0 0 0 0 2 0 0 0 0 0
3821 4 7phu run-ens-CDR-EpiVag-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3822 4 7phu run-af2ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3823 4 7phu run-af2ens-Para-Epi-mpi-196-48 1 3 6 9 14 0 0 0 0 1 0 0 0 0 0
3824 4 7phu run-ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
3825 4 7phu run-af2ens-CDR-EpiVag-mpi-196-48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3826 4 7phu run-ens-Para-Epi-mpi-196-48 0 1 2 5 12 0 0 0 0 0 0 0 0 0 0
3827 4 6xsw run-ens-CDR-EpiVag-mpi-196-48 1 5 9 13 16 1 5 6 6 6 0 3 4 4 4
3828 4 6xsw run-af2ens-CDR-EpiVag-AA-mpi-196-48 1 4 8 15 24 1 4 7 11 13 0 0 0 0 0
3829 4 6xsw run-af2ens-Para-Epi-mpi-196-48 0 2 7 15 25 0 0 1 1 2 0 0 0 0 0
3830 4 6xsw run-ens-CDR-EpiVag-AA-mpi-196-48 1 5 10 20 44 1 5 10 20 29 0 0 0 3 4
3831 4 6xsw run-af2ens-CDR-EpiVag-mpi-196-48 0 1 2 4 4 0 0 0 0 0 0 0 0 0 0
3832 4 6xsw run-ens-Para-Epi-mpi-196-48 1 5 10 19 22 1 5 10 19 21 1 5 9 15 16
3833 4 7s13 run-ens-CDR-EpiVag-mpi-196-48 0 0 0 1 13 0 0 0 0 2 0 0 0 0 0
3834 4 7s13 run-af2ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0
3835 4 7s13 run-af2ens-Para-Epi-mpi-196-48 0 3 5 13 31 0 3 5 13 22 0 0 0 0 0
3836 4 7s13 run-ens-CDR-EpiVag-AA-mpi-196-48 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0
3837 4 7s13 run-af2ens-CDR-EpiVag-mpi-196-48 0 1 1 1 5 0 0 0 0 0 0 0 0 0 0
3838 4 7s13 run-ens-Para-Epi-mpi-196-48 1 3 5 10 23 1 3 5 10 19 0 2 4 7 8
3839 5 7q0g run-ens-CDR-EpiVag-AA-mpi-196-clt 0 0 2 4 4 0 0 0 0 0 0 0 0 0 0
3840 5 7q0g run-af2ens-CDR-EpiVag-AA-mpi-196-clt 0 0 1 4 10 0 0 0 0 1 0 0 0 0 0
3841 5 7q0g run-ens-Para-Epi-mpi-196-clt 1 3 4 5 10 0 0 0 0 2 0 0 0 0 0
3842 5 7q0g run-af2ens-Para-Epi-mpi-196-clt 1 1 3 8 13 0 0 1 2 2 0 0 0 0 0
3843 5 7q0g run-af2ens-CDR-EpiVag-mpi-196-clt 1 2 3 4 4 0 0 0 0 0 0 0 0 0 0
3844 5 7q0g run-ens-CDR-EpiVag-mpi-196-clt 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3845 5 7q0i run-ens-CDR-EpiVag-AA-mpi-196-clt 1 5 9 12 14 1 3 4 4 5 0 0 0 0 0
3846 5 7q0i run-af2ens-CDR-EpiVag-AA-mpi-196-clt 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3847 5 7q0i run-ens-Para-Epi-mpi-196-clt 1 5 9 18 32 1 3 5 9 13 1 1 1 1 1
3848 5 7q0i run-af2ens-Para-Epi-mpi-196-clt 0 0 1 3 9 0 0 0 0 0 0 0 0 0 0
3849 5 7q0i run-af2ens-CDR-EpiVag-mpi-196-clt 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3850 5 7q0i run-ens-CDR-EpiVag-mpi-196-clt 1 5 10 12 12 1 3 5 5 5 0 1 1 1 1
3851 5 7pi7 run-ens-CDR-EpiVag-AA-mpi-196-clt 0 0 2 3 4 0 0 0 0 0 0 0 0 0 0
3852 5 7pi7 run-af2ens-CDR-EpiVag-AA-mpi-196-clt 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0
3853 5 7pi7 run-ens-Para-Epi-mpi-196-clt 1 5 10 15 20 0 2 3 3 3 0 0 0 0 0
3854 5 7pi7 run-af2ens-Para-Epi-mpi-196-clt 1 1 4 9 13 0 0 0 0 0 0 0 0 0 0
3855 5 7pi7 run-af2ens-CDR-EpiVag-mpi-196-clt 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3856 5 7pi7 run-ens-CDR-EpiVag-mpi-196-clt 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
3857 5 7f7e run-ens-CDR-EpiVag-AA-mpi-196-clt 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3858 5 7f7e run-af2ens-CDR-EpiVag-AA-mpi-196-clt 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3859 5 7f7e run-ens-Para-Epi-mpi-196-clt 0 1 1 2 5 0 0 0 0 0 0 0 0 0 0
3860 5 7f7e run-af2ens-Para-Epi-mpi-196-clt 1 3 4 5 8 0 0 0 0 0 0 0 0 0 0
3861 5 7f7e run-af2ens-CDR-EpiVag-mpi-196-clt 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3862 5 7f7e run-ens-CDR-EpiVag-mpi-196-clt 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3863 5 7n4i run-ens-CDR-EpiVag-AA-mpi-196-clt 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0
3864 5 7n4i run-af2ens-CDR-EpiVag-AA-mpi-196-clt 0 1 1 1 3 0 0 0 0 0 0 0 0 0 0
3865 5 7n4i run-ens-Para-Epi-mpi-196-clt 1 5 10 17 27 0 2 3 6 7 0 0 0 0 0
3866 5 7n4i run-af2ens-Para-Epi-mpi-196-clt 1 5 8 11 23 0 1 1 1 1 0 0 0 0 0
3867 5 7n4i run-af2ens-CDR-EpiVag-mpi-196-clt 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3868 5 7n4i run-ens-CDR-EpiVag-mpi-196-clt 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3869 5 7mdj run-ens-CDR-EpiVag-AA-mpi-196-clt 1 4 4 8 16 0 0 0 0 0 0 0 0 0 0
3870 5 7mdj run-af2ens-CDR-EpiVag-AA-mpi-196-clt 1 2 3 5 10 0 0 0 0 0 0 0 0 0 0
3871 5 7mdj run-ens-Para-Epi-mpi-196-clt 1 4 6 10 22 1 1 2 3 4 0 0 0 0 0
3872 5 7mdj run-af2ens-Para-Epi-mpi-196-clt 1 2 5 12 24 0 0 1 2 2 0 0 0 0 0
3873 5 7mdj run-af2ens-CDR-EpiVag-mpi-196-clt 0 0 1 6 11 0 0 0 0 0 0 0 0 0 0
3874 5 7mdj run-ens-CDR-EpiVag-mpi-196-clt 1 3 4 8 13 0 0 0 0 0 0 0 0 0 0
3875 5 7s0b run-ens-CDR-EpiVag-AA-mpi-196-clt 1 4 6 10 15 1 1 1 1 1 0 0 0 0 0
3876 5 7s0b run-af2ens-CDR-EpiVag-AA-mpi-196-clt 0 1 1 2 6 0 0 0 0 0 0 0 0 0 0
3877 5 7s0b run-ens-Para-Epi-mpi-196-clt 1 4 8 13 16 1 2 3 4 4 0 0 0 0 0
3878 5 7s0b run-af2ens-Para-Epi-mpi-196-clt 0 2 5 10 18 0 0 1 1 1 0 0 0 0 0
3879 5 7s0b run-af2ens-CDR-EpiVag-mpi-196-clt 0 0 1 2 5 0 0 0 0 0 0 0 0 0 0
3880 5 7s0b run-ens-CDR-EpiVag-mpi-196-clt 0 1 1 2 4 0 0 0 0 0 0 0 0 0 0
3881 5 7qu2 run-ens-CDR-EpiVag-AA-mpi-196-clt 1 2 3 5 7 0 0 0 0 0 0 0 0 0 0
3882 5 7qu2 run-af2ens-CDR-EpiVag-AA-mpi-196-clt 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0
3883 5 7qu2 run-ens-Para-Epi-mpi-196-clt 0 1 3 7 18 0 0 0 2 4 0 0 0 0 0
3884 5 7qu2 run-af2ens-Para-Epi-mpi-196-clt 0 0 2 5 10 0 0 1 3 4 0 0 0 0 0
3885 5 7qu2 run-af2ens-CDR-EpiVag-mpi-196-clt 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0
3886 5 7qu2 run-ens-CDR-EpiVag-mpi-196-clt 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0
3887 5 7nx3 run-ens-CDR-EpiVag-AA-mpi-196-clt 1 1 2 4 4 1 1 2 4 4 0 0 0 0 0
3888 5 7nx3 run-af2ens-CDR-EpiVag-AA-mpi-196-clt 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3889 5 7nx3 run-ens-Para-Epi-mpi-196-clt 1 4 7 11 20 1 3 4 4 6 0 0 0 0 0
3890 5 7nx3 run-af2ens-Para-Epi-mpi-196-clt 1 4 6 7 14 0 0 0 0 0 0 0 0 0 0
3891 5 7nx3 run-af2ens-CDR-EpiVag-mpi-196-clt 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3892 5 7nx3 run-ens-CDR-EpiVag-mpi-196-clt 0 0 1 3 7 0 0 0 2 3 0 0 0 0 0
3893 5 7lfb run-ens-CDR-EpiVag-AA-mpi-196-clt 1 5 10 14 17 1 5 9 9 9 0 0 0 0 0
3894 5 7lfb run-af2ens-CDR-EpiVag-AA-mpi-196-clt 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3895 5 7lfb run-ens-Para-Epi-mpi-196-clt 1 4 7 8 11 1 4 6 7 7 0 0 0 0 0
3896 5 7lfb run-af2ens-Para-Epi-mpi-196-clt 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3897 5 7lfb run-af2ens-CDR-EpiVag-mpi-196-clt 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3898 5 7lfb run-ens-CDR-EpiVag-mpi-196-clt 1 4 7 8 10 0 2 4 5 5 0 0 0 0 0
3899 5 7m3n run-ens-CDR-EpiVag-AA-mpi-196-clt 1 1 3 5 11 0 0 0 0 0 0 0 0 0 0
3900 5 7m3n run-af2ens-CDR-EpiVag-AA-mpi-196-clt 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0
3901 5 7m3n run-ens-Para-Epi-mpi-196-clt 1 4 6 13 21 0 1 2 4 5 0 0 0 0 0
3902 5 7m3n run-af2ens-Para-Epi-mpi-196-clt 0 3 5 10 29 0 2 3 6 10 0 0 0 0 0
3903 5 7m3n run-af2ens-CDR-EpiVag-mpi-196-clt 0 0 1 2 4 0 0 1 1 1 0 0 0 0 0
